ID;Number;Day;Flavor
1643;55048942817454;Wednesday;['The Spinach Pesto Pizza', 'The Big Meat Pizza', 'The Southwest Chicken Pizza', 'The Pepperoni Pizza', 'The Spinach Supreme Pizza']
1163;55048933076358;Saturday;['The Spicy Italian Pizza', 'The Chicken Alfredo Pizza', 'The Spinach and Feta Pizza', 'The Spinach Pesto Pizza', 'The Thai Chicken Pizza']
206;55048971102631;Tuesday;['The Spinach Supreme Pizza', 'The Vegetables + Vegetables Pizza', 'The Hawaiian Pizza', 'The Classic Deluxe Pizza', 'The Chicken Alfredo Pizza']
526;55048922707253;Wednesday;['The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Pepperoni Pizza', 'The Hawaiian Pizza', 'The Italian Capocollo Pizza']
1393;55048917391627;Sunday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Southwest Chicken Pizza', 'The Sicilian Pizza', 'The Barbecue Chicken Pizza', 'The Green Garden Pizza']
481;55048944638478;Thursday;['The Mexicana Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Italian Vegetables Pizza']
169;55048966988943;Friday;['The Pepperoni Pizza', 'The Napolitana Pizza', 'The Green Garden Pizza', 'The Spinach Pesto Pizza', 'The Spinach Supreme Pizza']
1700;55048911341904;Tuesday;['The Napolitana Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach and Feta Pizza']
1056;55048979165159;Saturday;['The Barbecue Chicken Pizza', 'The Italian Capocollo Pizza', 'The Southwest Chicken Pizza', 'The Spicy Italian Pizza', 'The Chicken Alfredo Pizza']
1373;55048942126569;Monday;['The California Chicken Pizza', 'The Napolitana Pizza', 'The Southwest Chicken Pizza', 'The Barbecue Chicken Pizza', 'The Italian Supreme Pizza']
1044;55048949989191;Tuesday;['The Big Meat Pizza', 'The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Green Garden Pizza']
750;55048950011950;Friday;['The Chicken Alfredo Pizza', 'The Greek Pizza', 'The Spinach and Feta Pizza', 'The Chicken Pesto Pizza', 'The California Chicken Pizza']
321;55048987951051;Tuesday;['The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni Pizza', 'The Napolitana Pizza', 'The California Chicken Pizza']
851;55048993336906;Sunday;['The Spinach Supreme Pizza', 'The Hawaiian Pizza', 'The Spinach and Feta Pizza', 'The Mediterranean Pizza', 'The California Chicken Pizza']
1047;55048944487600;Wednesday;['The Chicken Pesto Pizza', 'The Italian Supreme Pizza', 'The California Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Green Garden Pizza']
1398;55048917264740;Thursday;['The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spicy Italian Pizza', 'The Thai Chicken Pizza', 'The Chicken Pesto Pizza']
409;55048954922834;Saturday;['The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza', 'The Mediterranean Pizza', 'The Barbecue Chicken Pizza', 'The Hawaiian Pizza']
1437;55048970420397;Friday;['The Vegetables + Vegetables Pizza', 'The Mexicana Pizza', 'The Southwest Chicken Pizza', 'The Prosciutto and Arugula Pizza', 'The Mediterranean Pizza']
1238;55048967702309;Saturday;['The Chicken Alfredo Pizza', 'The Chicken Pesto Pizza', 'The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza', 'The Sicilian Pizza']
781;55048923862594;Monday;['The Big Meat Pizza', 'The Chicken Alfredo Pizza', 'The Southwest Chicken Pizza', 'The Green Garden Pizza', 'The Classic Deluxe Pizza']
405;55048916005332;Friday;['The Pepper Salami Pizza', 'The Pepperoni Pizza', 'The California Chicken Pizza', 'The Hawaiian Pizza', 'The Vegetables + Vegetables Pizza']
362;55048910291075;Thursday;['The Vegetables + Vegetables Pizza', 'The Mexicana Pizza', 'The Greek Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Pepperoni Pizza']
1050;55048945287367;Friday;['The Spinach Pesto Pizza', 'The Green Garden Pizza', 'The Pepper Salami Pizza', 'The Thai Chicken Pizza', 'The Mediterranean Pizza']
1011;55048910125146;Monday;['The Barbecue Chicken Pizza', 'The Sicilian Pizza', 'The Pepperoni Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza']
509;55048931394205;Saturday;['The Italian Supreme Pizza', 'The Southwest Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Alfredo Pizza']
872;55048940229771;Tuesday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Barbecue Chicken Pizza', 'The Green Garden Pizza', 'The Mexicana Pizza', 'The Italian Capocollo Pizza']
1907;55048929471261;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Capocollo Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Spinach and Feta Pizza']
831;55048967432536;Tuesday;['The Five Cheese Pizza', 'The Mediterranean Pizza', 'The Barbecue Chicken Pizza', 'The Italian Supreme Pizza', 'The Spicy Italian Pizza']
1105;55048921901348;Tuesday;['The Mediterranean Pizza', 'The Thai Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza']
32;55048948722946;Tuesday;['The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza', 'The Big Meat Pizza', 'The Spicy Italian Pizza']
103;55048948315775;Saturday;['The Spicy Italian Pizza', 'The Spinach Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Pepper Salami Pizza', 'The Barbecue Chicken Pizza']
504;55048981043037;Monday;['The Spinach and Feta Pizza', 'The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The Mexicana Pizza', 'The Italian Supreme Pizza']
885;55048945793982;Friday;['The Spinach Supreme Pizza', 'The Spinach and Feta Pizza', 'The Four Cheese Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
64;55048982283508;Saturday;['The Sicilian Pizza', 'The Thai Chicken Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The Napolitana Pizza']
960;55048990189616;Monday;['The Chicken Pesto Pizza', 'The Southwest Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Thai Chicken Pizza']
265;55048984802036;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach Pesto Pizza', 'The Thai Chicken Pizza', 'The Italian Supreme Pizza', 'The Pepper Salami Pizza']
1544;55048945890872;Monday;['The Four Cheese Pizza', 'The Spinach and Feta Pizza', 'The Vegetables + Vegetables Pizza', 'The Mediterranean Pizza', 'The Italian Supreme Pizza']
660;55048958456343;Tuesday;['The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Pepper Salami Pizza', 'The Napolitana Pizza', 'The Mexicana Pizza']
119;55048920891029;Saturday;['The Italian Supreme Pizza', 'The Sicilian Pizza', 'The Spinach Supreme Pizza', 'The Barbecue Chicken Pizza', 'The Spicy Italian Pizza']
130;55048966169232;Thursday;['The Southwest Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Thai Chicken Pizza', 'The Sicilian Pizza']
737;55048966117444;Monday;['The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Napolitana Pizza', 'The Spicy Italian Pizza', 'The Chicken Alfredo Pizza']
353;55048972660004;Monday;['The Southwest Chicken Pizza', 'The Chicken Pesto Pizza', 'The Italian Capocollo Pizza', 'The California Chicken Pizza', 'The Hawaiian Pizza']
347;55048959020640;Friday;['The Sicilian Pizza', 'The Pepper Salami Pizza', 'The Mediterranean Pizza', 'The Thai Chicken Pizza', 'The Vegetables + Vegetables Pizza']
1377;55048956993485;Friday;['The Pepperoni Pizza', 'The Five Cheese Pizza', 'The California Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Vegetables Pizza']
1953;55048983093714;Monday;['The Chicken Alfredo Pizza', 'The Green Garden Pizza', 'The Big Meat Pizza', 'The Napolitana Pizza', 'The Mediterranean Pizza']
1725;55048940223103;Saturday;['The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Chicken Pesto Pizza', 'The Spinach Supreme Pizza', 'The Sicilian Pizza']
732;55048926918130;Saturday;['The Vegetables + Vegetables Pizza', 'The Mexicana Pizza', 'The Big Meat Pizza', 'The Spinach Pesto Pizza', 'The Five Cheese Pizza']
1228;55048918649383;Wednesday;['The Mediterranean Pizza', 'The California Chicken Pizza', 'The Spinach Supreme Pizza', 'The Hawaiian Pizza', 'The Spinach Pesto Pizza']
453;55048911867280;Friday;['The Hawaiian Pizza', 'The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza', 'The California Chicken Pizza', 'The Thai Chicken Pizza']
730;55048995044549;Friday;['The Thai Chicken Pizza', 'The Spinach and Feta Pizza', 'The Big Meat Pizza', 'The Green Garden Pizza', 'The Spinach Pesto Pizza']
1204;55048929418559;Friday;['The Mexicana Pizza', 'The Spicy Italian Pizza', 'The Green Garden Pizza', 'The Southwest Chicken Pizza', 'The Chicken Alfredo Pizza']
1728;55048981297250;Friday;['The Mediterranean Pizza', 'The Big Meat Pizza', 'The Spinach Supreme Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni Pizza']
1756;55048921091351;Wednesday;['The Vegetables + Vegetables Pizza', 'The Barbecue Chicken Pizza', 'The Spinach and Feta Pizza', 'The Five Cheese Pizza', 'The Napolitana Pizza']
681;55048921504456;Monday;['The Chicken Alfredo Pizza', 'The Napolitana Pizza', 'The Pepper Salami Pizza', 'The Hawaiian Pizza', 'The Chicken Pesto Pizza']
1043;55048957260259;Friday;['The California Chicken Pizza', 'The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The Pepperoni Pizza', 'The Thai Chicken Pizza']
1785;55048920427132;Wednesday;['The Thai Chicken Pizza', 'The Spinach Supreme Pizza', 'The California Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza']
1412;55048944543785;Thursday;['The Vegetables + Vegetables Pizza', 'The Prosciutto and Arugula Pizza', 'The Spicy Italian Pizza', 'The California Chicken Pizza', 'The Spinach Pesto Pizza']
649;55048982300453;Wednesday;['The Spinach and Feta Pizza', 'The Napolitana Pizza', 'The Spinach Pesto Pizza', 'The Mexicana Pizza', 'The Classic Deluxe Pizza']
1263;55048931776886;Wednesday;['The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza', 'The California Chicken Pizza', 'The Napolitana Pizza', 'The Sicilian Pizza']
292;55048939193356;Friday;['The Classic Deluxe Pizza', 'The Sicilian Pizza', 'The Spinach Pesto Pizza', 'The Big Meat Pizza', 'The Pepperoni Pizza']
1028;55048934356607;Friday;['The Southwest Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza', 'The Chicken Pesto Pizza']
1164;55048993409387;Sunday;['The Spicy Italian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Alfredo Pizza', 'The Chicken Pesto Pizza', 'The Spinach and Feta Pizza']
1296;55048960378352;Tuesday;['The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Hawaiian Pizza', 'The Green Garden Pizza', 'The Mexicana Pizza']
1828;55048943907922;Tuesday;['The Southwest Chicken Pizza', 'The Big Meat Pizza', 'The California Chicken Pizza', 'The Spinach Supreme Pizza', 'The Vegetables + Vegetables Pizza']
528;55048957779407;Tuesday;['The Mediterranean Pizza', 'The Southwest Chicken Pizza', 'The Big Meat Pizza', 'The Barbecue Chicken Pizza', 'The Pepperoni Pizza']
927;55048917108642;Thursday;['The Thai Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Italian Supreme Pizza', 'The Vegetables + Vegetables Pizza', 'The Hawaiian Pizza']
1111;55048913817636;Friday;['The Napolitana Pizza', 'The Southwest Chicken Pizza', 'The Mexicana Pizza', 'The Spicy Italian Pizza', 'The Prosciutto and Arugula Pizza']
689;55048962256084;Monday;['The Classic Deluxe Pizza', 'The Italian Vegetables Pizza', 'The Spinach Supreme Pizza', 'The Pepperoni Pizza', 'The Mexicana Pizza']
1291;55048928524388;Wednesday;['The Vegetables + Vegetables Pizza', 'The Mexicana Pizza', 'The Napolitana Pizza', 'The Classic Deluxe Pizza', 'The Southwest Chicken Pizza']
1119;55048949902214;Tuesday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach Pesto Pizza', 'The Napolitana Pizza', 'The Mexicana Pizza', 'The Classic Deluxe Pizza']
1458;55048921419802;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Five Cheese Pizza', 'The Classic Deluxe Pizza', 'The Spinach Supreme Pizza', 'The Hawaiian Pizza']
517;55048992847773;Tuesday;['The Mexicana Pizza', 'The Spicy Italian Pizza', 'The Big Meat Pizza', 'The Pepperoni Pizza', 'The Thai Chicken Pizza']
1960;55048970302140;Monday;['The Italian Capocollo Pizza', 'The Vegetables + Vegetables Pizza', 'The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Spicy Italian Pizza']
1509;55048952237410;Tuesday;['The Thai Chicken Pizza', 'The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Spinach and Feta Pizza', 'The Chicken Alfredo Pizza']
393;55048976474041;Sunday;['The Italian Capocollo Pizza', 'The Big Meat Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Pepperoni Pizza', 'The Thai Chicken Pizza']
1;55048995054053;Saturday;['The Spinach Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Napolitana Pizza', 'The Green Garden Pizza']
1306;55048924024456;Monday;['The Southwest Chicken Pizza', 'The Spinach and Feta Pizza', 'The California Chicken Pizza', 'The Green Garden Pizza', 'The Chicken Pesto Pizza']
1654;55048941339220;Monday;['The Southwest Chicken Pizza', 'The Sicilian Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Five Cheese Pizza']
117;55048948242473;Monday;['The Southwest Chicken Pizza', 'The Four Cheese Pizza', 'The Mexicana Pizza', 'The California Chicken Pizza', 'The Spicy Italian Pizza']
1046;55048990560719;Monday;['The Thai Chicken Pizza', 'The Mediterranean Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Pepperoni Pizza', 'The Chicken Alfredo Pizza']
1340;55048999256409;Thursday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach and Feta Pizza', 'The Vegetables + Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Spicy Italian Pizza']
9;55048955371858;Friday;['The Thai Chicken Pizza', 'The Hawaiian Pizza', 'The Big Meat Pizza', 'The Southwest Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1233;55048941100919;Saturday;['The Pepperoni Pizza', 'The Sicilian Pizza', 'The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Spinach Pesto Pizza']
740;55048976430957;Friday;['The California Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni Pizza', 'The Five Cheese Pizza', 'The Spicy Italian Pizza']
849;55048978254220;Wednesday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Hawaiian Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The California Chicken Pizza']
1665;55048934054343;Saturday;['The Thai Chicken Pizza', 'The Napolitana Pizza', 'The Greek Pizza', 'The Barbecue Chicken Pizza', 'The California Chicken Pizza']
83;55048910622449;Monday;['The Spinach Pesto Pizza', 'The Spicy Italian Pizza', 'The Calabrese Pizza', 'The Spinach and Feta Pizza', 'The Napolitana Pizza']
857;55048995082792;Saturday;['The Vegetables + Vegetables Pizza', 'The Spinach Supreme Pizza', 'The Spicy Italian Pizza', 'The Pepperoni Pizza', 'The Five Cheese Pizza']
1148;55048956821088;Saturday;['The Mexicana Pizza', 'The Spinach Supreme Pizza', 'The Sicilian Pizza', 'The Chicken Pesto Pizza', 'The Prosciutto and Arugula Pizza']
1864;55048977714392;Friday;['The California Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Supreme Pizza', 'The Spinach Pesto Pizza', 'The Green Garden Pizza']
1488;55048929894182;Wednesday;['The Italian Supreme Pizza', 'The California Chicken Pizza', 'The Pepper Salami Pizza', 'The Sicilian Pizza', 'The Four Cheese Pizza']
1353;55048942269058;Tuesday;['The Napolitana Pizza', 'The Italian Capocollo Pizza', 'The Italian Supreme Pizza', 'The Pepper Salami Pizza', 'The Spicy Italian Pizza']
455;55048928434083;Friday;['The Spicy Italian Pizza', 'The Spinach Supreme Pizza', 'The Sicilian Pizza', 'The Barbecue Chicken Pizza', 'The Thai Chicken Pizza']
1770;55048928107882;Friday;['The Sicilian Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The Thai Chicken Pizza', 'The Vegetables + Vegetables Pizza']
688;55048955211459;Friday;['The Italian Vegetables Pizza', 'The Five Cheese Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza', 'The Southwest Chicken Pizza']
1076;55048981831254;Wednesday;['The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Thai Chicken Pizza', 'The Sicilian Pizza', 'The Vegetables + Vegetables Pizza']
1797;55048977988404;Friday;['The Vegetables + Vegetables Pizza', 'The Big Meat Pizza', 'The Sicilian Pizza', 'The Classic Deluxe Pizza', 'The Spinach and Feta Pizza']
232;55048916390589;Wednesday;['The Italian Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Chicken Pesto Pizza', 'The Spinach and Feta Pizza', 'The Mediterranean Pizza']
1571;55048925291936;Tuesday;['The Green Garden Pizza', 'The Napolitana Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Southwest Chicken Pizza']
1719;55048962685927;Wednesday;['The Italian Vegetables Pizza', 'The Southwest Chicken Pizza', 'The Italian Capocollo Pizza', 'The Chicken Pesto Pizza', 'The Barbecue Chicken Pizza']
1283;55048984121734;Friday;['The Spinach Supreme Pizza', 'The Hawaiian Pizza', 'The Five Cheese Pizza', 'The Napolitana Pizza', 'The Spinach and Feta Pizza']
844;55048962526660;Friday;['The Mexicana Pizza', 'The Spinach Pesto Pizza', 'The Napolitana Pizza', 'The Chicken Pesto Pizza', 'The Green Garden Pizza']
363;55048988513334;Wednesday;['The Hawaiian Pizza', 'The Spicy Italian Pizza', 'The Big Meat Pizza', 'The Mexicana Pizza', 'The Pepperoni Pizza']
731;55048934609346;Sunday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Capocollo Pizza', 'The Big Meat Pizza', 'The Mexicana Pizza', 'The California Chicken Pizza']
1338;55048972937384;Wednesday;['The Big Meat Pizza', 'The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza', 'The Chicken Pesto Pizza', 'The Sicilian Pizza']
143;55048957534840;Monday;['The Green Garden Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Vegetables + Vegetables Pizza', 'The Chicken Pesto Pizza']
801;55048935907075;Monday;['The Napolitana Pizza', 'The Spinach and Feta Pizza', 'The Sicilian Pizza', 'The Mexicana Pizza', 'The Five Cheese Pizza']
221;55048978409549;Thursday;['The Italian Supreme Pizza', 'The Spinach and Feta Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Brie Carre Pizza']
1285;55048990389682;Thursday;['The Hawaiian Pizza', 'The Green Garden Pizza', 'The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza', 'The Thai Chicken Pizza']
1124;55048956460298;Saturday;['The Chicken Alfredo Pizza', 'The Green Garden Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Big Meat Pizza']
121;55048935581069;Friday;['The Spinach and Feta Pizza', 'The Mexicana Pizza', 'The Napolitana Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Green Garden Pizza']
